law_type,category,month_idx,month_name,current_month,ytd,same_month_prev_year,prev_month
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",6,June,53,264,27,52
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",6,June,1,4,0,1
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",6,June,5,23,3,4
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",6,June,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),6,June,0,0,0,0
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),6,June,2,4,2,1
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),6,June,0,1,8,0
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",6,June,1,2,0,0
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),6,June,18,119,16,25
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),6,June,0,0,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),6,June,2,5,1,1
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),6,June,4,30,7,4
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),6,June,4,11,1,1
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",6,June,140,1069,24,585
IPC,Concealment of birth by secret disposal of Child,6,June,3,27,6,4
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,6,June,1,2,1,0
IPC,Disobedience to Order Promulgated by Public/Servant,6,June,2,12,3,1
IPC,Human Trafficking,6,June,0,8,2,2
IPC,Giving false information respecting an offence committed,6,June,12,19,0,3
SLL,Petty Organised Crimes,6,June,0,0,0,0
SLL,ANTIQUES (CULTURAL PROPERTY),6,June,1,5,2,0
SLL,ARMS ACT 1959,6,June,1,6,3,2
SLL,ARMS ACT 1960,6,June,10,75,12,10
SLL,ARMS ACT 1961,6,June,1,5,2,2
SLL,ARMS ACT 1962,6,June,18,63,6,6
SLL,ARMS ACT 1963,6,June,0,3,0,0
SLL,ARMS ACT 1964,6,June,3,16,1,2
SLL,ARMS ACT 1965,6,June,2,6,0,0
SLL,ARMS ACT 1966,6,June,5,26,4,5
SLL,ANIMAL,6,June,144,452,104,86
SLL,CONSUMER,6,June,71,359,54,74
SLL,COPY RIGHT ACT 1957,6,June,8,71,15,6
SLL,COPY RIGHT ACT 1958,6,June,11,46,13,7
SLL,CIVIL RIGHTS,6,June,0,3,0,0
SLL,SCHEDULED CASTE AND THE SCHEDULED TRIBES,6,June,190,1120,152,177
SLL,CHILDREN ACT,6,June,48,236,52,50
SLL,PREVENTION OF CORRUPTION ACT 1988,6,June,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,6,June,1,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,6,June,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,6,June,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,6,June,0,1,0,1
SLL,PREVENTION OF CORRUPTION ACT 1993,6,June,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,6,June,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,6,June,0,0,0,0
SLL,CUSTOMS,6,June,0,0,0,0
SLL,Explosives,6,June,5,44,4,4
SLL,FOREIGN EXCHANGE,6,June,0,0,0,0
SLL,FOREIGNER,6,June,9,45,21,18
SLL,FOREST,6,June,1,5,0,1
SLL,HIJACKING,6,June,0,0,0,0
SLL,IMMORAL TRAFFIC,6,June,51,166,21,20
SLL,BONDED LABOUR SYSTEM,6,June,0,3,0,2
SLL,INDIAN MOTOR VEHICLE,6,June,6,50,13,4
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,6,June,662,2830,321,374
SLL,PASSPORT ACT,6,June,2,4,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,6,June,0,0,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,6,June,0,0,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,6,June,0,0,0,0
SLL,KARNATAKA POLICE ACT 1963,6,June,693,3386,409,605
SLL,KARNATAKA POLICE ACT 1964,6,June,635,3705,479,450
SLL,KARNATAKA POLICE ACT 1965,6,June,19,130,31,12
SLL,KARNATAKA POLICE ACT 1966,6,June,18,550,21,92
SLL,KARNATAKA POLICE ACT 1967,6,June,35,291,32,35
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,6,June,15,59,18,5
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",6,June,0,0,1,0
SLL,OFFICIAL SECURITY RELATED ACTS,6,June,1,1,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),6,June,0,0,0,0
SLL,RAILWAYS ACT,6,June,0,1,0,0
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,6,June,0,0,0,0
SLL,CRIMES RELATED TO WOMEN,6,June,185,931,180,178
SLL,INDIAN LUNACY ACT,6,June,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,6,June,2,8,0,0
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",6,June,1198,2339,60,667
SLL,KARNATAKA STATE LOCAL ACTS,6,June,1309,6304,765,1009
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),6,June,1246,7293,2059,1194
SLL,NATIONAL SECURITY ACT,6,June,0,0,0,0
SLL,POCSO,6,June,309,2152,342,374
SLL,Aadhar Act,6,June,0,0,0,0
WOMEN,RAPE (Sec.376 IPC/64 BNS),6,June,78,481,63,90
WOMEN,Outraging modesty (Molestation) (sec.354 IPC/74 BNS),6,June,527,2693,624,490
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC/87 BNS),6,June,9,59,14,15
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC/296 & 79 BNS if victim is a woman),6,June,42,199,11,35
WOMEN,Murder for Dowry - by burning (Sec.302 IPC/103 BNS),6,June,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC/103 BNS)",6,June,0,4,1,0
WOMEN,Murder for other reasons,6,June,28,189,32,29
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC/109 BNS),6,June,0,0,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC/109 BNS),6,June,0,10,5,2
WOMEN,Attempt to Commit murder for other reasons,6,June,100,511,57,63
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC/80 BNS)",6,June,0,1,0,0
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC/80 BNS),6,June,7,59,10,6
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC/85 BNS),6,June,270,1458,285,260
WOMEN,Abetment of Suicide (Sec.306 IPC/108 BNS),6,June,9,81,13,11
WOMEN,Immoral Traffic (prevention) Act.,6,June,51,166,21,20
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,6,June,1,1,1,0
WOMEN,Pornography (Sec.292 to 294 IPC/294 TO 296 BNS),6,June,0,1,0,0
WOMEN,"Offences against Public Servants  (Sec 182-188,332,333,353IPC/217-223,121(1),121(2),132 BNS)",6,June,11,65,9,8
WOMEN,Offences related to Marriage,6,June,3,17,2,3
WOMEN,Cyber Crimes,6,June,389,2232,602,382
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 IPC/91 BNS)",6,June,1,4,0,1
CHILDREN,Rape on Minor,6,June,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC/93 BNS),6,June,4,30,7,4
CHILDREN,Kidnapping & Abduction of Children,6,June,409,2065,329,349
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC/98 BNS),6,June,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,6,June,30,115,22,30
CHILDREN,POCSO Act,6,June,309,2152,342,374
CHILDREN,Death of Children due to miscarriage,6,June,4,13,5,2
CHILDREN,Juvenile Justice Act,6,June,6,85,11,16
CHILDREN,Child Labour (Pro.& Reg.) Act,6,June,12,36,19,4
CHILDREN,Probation of Offenders Act,6,June,0,0,0,0
SCST,Murder,6,June,6,41,7,2
SCST,Rape,6,June,13,77,14,14
SCST,Kidnapping,6,June,7,81,16,13
SCST,Offences under the Protection of Civil Rights Act.,6,June,0,5,0,2
SCST,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),6,June,164,916,115,146
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",7,July,82,719,92,101
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),7,July,252,1948,185,320
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),7,July,2,63,15,11
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),7,July,5,38,3,2
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",7,July,69,549,67,79
IPC,Sexual Intercourse by employing deceitful means (Sec 69 BNS),7,July,20,104,1,22
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",7,July,369,2500,285,383
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",7,July,20,119,34,9
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",7,July,95,618,122,96
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",7,July,346,2240,432,319
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",7,July,96,610,77,88
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),7,July,1679,12121,1994,1664
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",7,July,263,2049,240,358
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",7,July,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",7,July,12,114,7,19
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),7,July,67,413,51,66
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",7,July,502,3350,613,441
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",7,July,4,23,1,5
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",7,July,50,353,49,47
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",7,July,1354,9838,1185,1436
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",7,July,2,15,3,2
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),7,July,72,420,38,50
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",7,July,13,121,11,11
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",7,July,2,14,1,2
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),7,July,13,151,15,19
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",7,July,0,9,0,1
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),7,July,263,1893,237,292
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",7,July,0,10,1,3
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),7,July,288,1647,215,259
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),7,July,262,1677,219,249
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),7,July,12,70,10,7
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),7,July,24,191,31,33
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),7,July,747,6742,805,867
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",7,July,2462,18407,2303,2541
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",7,July,1,13,2,3
IPC,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC/159 TO 168 EXCEPT 164 BNS)",7,July,0,0,0,0
IPC,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC/262,263,265 BNS)",7,July,6,22,4,1
IPC,"IMPERSONATION (Sec.170, 171 IPC/204,205 BNS)",7,July,0,9,0,1
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",7,July,44,275,33,38
IPC,MOLESTATION (Sec.354 IPC/74 BNS),7,July,487,3453,430,525
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),7,July,1,10,2,2
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),7,July,9,16,0,3
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),7,July,1,3,1,0
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",7,July,24,132,14,23
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",7,July,388,1797,135,264
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",7,July,95,711,70,93
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",7,July,0,2,1,0
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",7,July,205,1834,175,177
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),7,July,0,1,0,0
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),7,July,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),7,July,32,228,27,39
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",7,July,65,453,55,52
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),7,July,0,0,0,0
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",7,July,57,311,39,52
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",7,July,1,5,0,1
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",7,July,3,26,3,5
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",7,July,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),7,July,0,0,2,0
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),7,July,0,4,0,2
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),7,July,0,1,1,0
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",7,July,1,3,0,1
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),7,July,13,129,25,16
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),7,July,0,0,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),7,July,1,5,0,1
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),7,July,7,37,7,4
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),7,July,1,12,1,4
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",7,July,80,1149,32,140
IPC,Concealment of birth by secret disposal of Child,7,July,4,31,3,3
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,7,July,2,4,1,1
IPC,Disobedience to Order Promulgated by Public/Servant,7,July,4,16,4,2
IPC,Human Trafficking,7,July,0,7,2,0
IPC,Giving false information respecting an offence committed,7,July,3,23,0,12
IPC,Harbouring Offender,7,July,0,2,0,0
SLL,Petty Organised Crimes,7,July,0,0,0,0
SLL,ANTIQUES (CULTURAL PROPERTY),7,July,0,5,0,1
SLL,ARMS ACT 1959,7,July,2,8,2,1
SLL,ARMS ACT 1960,7,July,17,92,13,10
SLL,ARMS ACT 1961,7,July,5,10,3,1
SLL,ARMS ACT 1962,7,July,11,74,7,18
SLL,ARMS ACT 1963,7,July,1,4,0,0
SLL,ARMS ACT 1964,7,July,2,18,4,3
SLL,ARMS ACT 1965,7,July,1,7,0,2
SLL,ARMS ACT 1966,7,July,1,27,2,5
SLL,ANIMAL,7,July,35,268,24,77
SLL,CINEMATOGRAPHY ACT 1952,7,July,0,0,0,0
SLL,CINEMATOGRAPHY ACT 1953,7,July,0,0,0,0
SLL,CONSUMER,7,July,88,448,36,72
SLL,COPY RIGHT ACT 1957,7,July,13,84,11,8
SLL,COPY RIGHT ACT 1958,7,July,5,51,3,11
SLL,CIVIL RIGHTS,7,July,1,4,0,0
SLL,SCHEDULED CASTE AND THE SCHEDULED TRIBES,7,July,218,1341,161,192
SLL,CHILDREN ACT,7,July,47,273,29,44
SLL,PREVENTION OF CORRUPTION ACT 1988,7,July,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,7,July,0,1,0,1
SLL,PREVENTION OF CORRUPTION ACT 1990,7,July,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,7,July,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,7,July,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,7,July,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,7,July,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,7,July,0,0,0,0
SLL,CUSTOMS,7,July,0,0,0,0
SLL,Explosives,7,July,14,58,6,5
SLL,FOREIGN EXCHANGE,7,July,0,0,0,0
SLL,FOREIGNER,7,July,15,60,4,9
SLL,FOREST,7,July,1,6,0,1
SLL,HIJACKING,7,July,0,0,0,0
SLL,IMMORAL TRAFFIC,7,July,37,203,24,50
SLL,BONDED LABOUR SYSTEM,7,July,0,3,1,0
SLL,INDIAN MOTOR VEHICLE,7,July,6,54,3,5
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,7,July,701,3531,354,662
SLL,PASSPORT ACT,7,July,0,4,1,2
SLL,KARNATAKA POLICE ACT 1963,7,July,529,3916,371,694
SLL,KARNATAKA POLICE ACT 1964,7,July,560,4269,456,636
SLL,KARNATAKA POLICE ACT 1965,7,July,24,154,28,19
SLL,KARNATAKA POLICE ACT 1966,7,July,6,556,7,18
SLL,KARNATAKA POLICE ACT 1967,7,July,47,335,47,34
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,7,July,5,64,17,15
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",7,July,0,0,0,0
SLL,OFFICIAL SECURITY RELATED ACTS,7,July,0,1,0,1
SLL,PREVENTION OF TERRORISM ACT (POTA),7,July,0,0,0,0
SLL,RAILWAYS ACT,7,July,0,1,0,0
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,7,July,0,0,0,0
SLL,CRIMES RELATED TO WOMEN,7,July,184,1134,151,191
SLL,INDIAN LUNACY ACT,7,July,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,7,July,0,8,2,2
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",7,July,107,2446,133,1198
SLL,KARNATAKA STATE LOCAL ACTS,7,July,3173,23090,3537,3868
SLL,NATIONAL SECURITY ACT,7,July,0,0,0,0
SLL,POCSO,7,July,337,2547,335,347
SLL,Aadhar Act,7,July,0,0,0,0
WOMEN,RAPE (Sec.376 IPC/64 BNS),7,July,69,549,67,79
WOMEN,Outraging modesty (Molestation) (sec.354 IPC/74 BNS),7,July,487,3453,430,525
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC/87 BNS),7,July,8,67,15,10
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC/296 & 79 BNS if victim is a woman),7,July,32,228,27,39
WOMEN,Murder for Dowry - by burning (Sec.302 IPC/103 BNS),7,July,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC/103 BNS)",7,July,1,5,3,0
WOMEN,Murder for other reasons,7,July,19,210,24,29
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC/109 BNS),7,July,0,1,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC/109 BNS),7,July,2,12,2,0
WOMEN,Attempt to Commit murder for other reasons,7,July,66,575,47,99
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC/80 BNS)",7,July,0,1,0,0
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC/80 BNS),7,July,12,69,10,7
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC/85 BNS),7,July,262,1677,219,249
WOMEN,Abetment of Suicide (Sec.306 IPC/108 BNS),7,July,18,98,13,10
WOMEN,Immoral Traffic (prevention) Act.,7,July,37,203,24,50
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,7,July,184,1134,151,191
WOMEN,Pornography (Sec.292 to 294 IPC/294 TO 296 BNS),7,July,0,1,0,0
WOMEN,"Offences against Public Servants  (Sec 182-188,332,333,353IPC/217-223,121(1),121(2),132 BNS)",7,July,12,78,6,12
WOMEN,Offences related to Marriage,7,July,2,19,3,3
WOMEN,Cyber Crimes,7,July,403,2635,628,389
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 IPC/91 BNS)",7,July,1,5,0,1
CHILDREN,Rape on Minor,7,July,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC/93 BNS),7,July,7,37,7,4
CHILDREN,Kidnapping & Abduction of Children,7,July,0,16,3,3
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC/98 BNS),7,July,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,7,July,18,123,15,26
CHILDREN,POCSO Act,7,July,337,2547,335,347
CHILDREN,Death of Children due to miscarriage,7,July,1,13,2,3
CHILDREN,Juvenile Justice Act,7,July,12,97,7,6
CHILDREN,Child Labour (Pro.& Reg.) Act,7,July,17,53,7,12
CHILDREN,Probation of Offenders Act,7,July,0,0,0,0
SCST,Murder,7,July,5,48,6,6
SCST,Rape,7,July,12,89,9,13
SCST,Kidnapping,7,July,16,104,11,12
SCST,Offences under the Protection of Civil Rights Act.,7,July,1,6,0,0
SCST,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),7,July,184,1094,135,161
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",8,August,97,822,91,85
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),8,August,261,2186,223,245
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),8,August,10,86,11,4
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),8,August,6,43,4,5
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",8,August,82,629,61,69
IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),8,August,23,127,3,20
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",8,August,366,2812,345,329
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",8,August,12,130,29,20
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",8,August,80,697,117,95
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",8,August,347,2589,322,349
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",8,August,91,701,110,95
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),8,August,1569,13677,1802,1673
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",8,August,287,2340,222,267
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",8,August,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",8,August,19,133,3,12
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),8,August,63,477,60,67
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",8,August,377,3724,516,500
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",8,August,2,25,4,4
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",8,August,48,400,30,49
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",8,August,1235,11090,1260,1353
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",8,August,3,17,1,1
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),8,August,53,474,45,72
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",8,August,15,137,10,14
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",8,August,3,17,2,2
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),8,August,26,177,16,13
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",8,August,0,9,1,0
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),8,August,255,2153,252,264
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",8,August,1,11,0,0
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),8,August,239,1876,214,285
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),8,August,241,1899,230,250
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),8,August,10,79,9,12
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),8,August,24,215,24,24
