station_id,district_id,district,hour,crime_count
SYN-PS-0071,D13,Chitradurga,9,57
SYN-PS-0071,D13,Chitradurga,10,57
SYN-PS-0071,D13,Chitradurga,11,57
SYN-PS-0071,D13,Chitradurga,12,57
SYN-PS-0071,D13,Chitradurga,13,57
SYN-PS-0071,D13,Chitradurga,14,57
SYN-PS-0071,D13,Chitradurga,15,67
SYN-PS-0071,D13,Chitradurga,16,76
SYN-PS-0071,D13,Chitradurga,17,86
SYN-PS-0071,D13,Chitradurga,18,106
SYN-PS-0071,D13,Chitradurga,19,116
SYN-PS-0071,D13,Chitradurga,20,116
SYN-PS-0071,D13,Chitradurga,21,106
SYN-PS-0071,D13,Chitradurga,22,96
SYN-PS-0071,D13,Chitradurga,23,87
SYN-PS-0072,D14,Davanagere,0,18
SYN-PS-0072,D14,Davanagere,1,16
SYN-PS-0072,D14,Davanagere,2,14
SYN-PS-0072,D14,Davanagere,3,10
SYN-PS-0072,D14,Davanagere,4,8
SYN-PS-0072,D14,Davanagere,5,6
SYN-PS-0072,D14,Davanagere,6,6
SYN-PS-0072,D14,Davanagere,7,8
SYN-PS-0072,D14,Davanagere,8,10
SYN-PS-0072,D14,Davanagere,9,12
SYN-PS-0072,D14,Davanagere,10,12
SYN-PS-0072,D14,Davanagere,11,11
SYN-PS-0072,D14,Davanagere,12,11
SYN-PS-0072,D14,Davanagere,13,11
SYN-PS-0072,D14,Davanagere,14,11
SYN-PS-0072,D14,Davanagere,15,13
SYN-PS-0072,D14,Davanagere,16,15
SYN-PS-0072,D14,Davanagere,17,17
SYN-PS-0072,D14,Davanagere,18,22
SYN-PS-0072,D14,Davanagere,19,24
SYN-PS-0072,D14,Davanagere,20,24
SYN-PS-0072,D14,Davanagere,21,22
SYN-PS-0072,D14,Davanagere,22,20
SYN-PS-0072,D14,Davanagere,23,18
SYN-PS-0073,D14,Davanagere,0,21
SYN-PS-0073,D14,Davanagere,1,19
SYN-PS-0073,D14,Davanagere,2,17
SYN-PS-0073,D14,Davanagere,3,12
SYN-PS-0073,D14,Davanagere,4,10
SYN-PS-0073,D14,Davanagere,5,7
SYN-PS-0073,D14,Davanagere,6,7
SYN-PS-0073,D14,Davanagere,7,10
SYN-PS-0073,D14,Davanagere,8,11
SYN-PS-0073,D14,Davanagere,9,13
SYN-PS-0073,D14,Davanagere,10,13
SYN-PS-0073,D14,Davanagere,11,13
SYN-PS-0073,D14,Davanagere,12,13
SYN-PS-0073,D14,Davanagere,13,13
SYN-PS-0073,D14,Davanagere,14,13
SYN-PS-0073,D14,Davanagere,15,16
SYN-PS-0073,D14,Davanagere,16,18
SYN-PS-0073,D14,Davanagere,17,20
SYN-PS-0073,D14,Davanagere,18,26
SYN-PS-0073,D14,Davanagere,19,28
SYN-PS-0073,D14,Davanagere,20,28
SYN-PS-0073,D14,Davanagere,21,26
SYN-PS-0073,D14,Davanagere,22,24
SYN-PS-0073,D14,Davanagere,23,21
SYN-PS-0074,D14,Davanagere,0,17
SYN-PS-0074,D14,Davanagere,1,15
SYN-PS-0074,D14,Davanagere,2,13
SYN-PS-0074,D14,Davanagere,3,10
SYN-PS-0074,D14,Davanagere,4,8
SYN-PS-0074,D14,Davanagere,5,6
SYN-PS-0074,D14,Davanagere,6,6
SYN-PS-0074,D14,Davanagere,7,8
SYN-PS-0074,D14,Davanagere,8,10
SYN-PS-0074,D14,Davanagere,9,10
SYN-PS-0074,D14,Davanagere,10,10
SYN-PS-0074,D14,Davanagere,11,10
SYN-PS-0074,D14,Davanagere,12,10
SYN-PS-0074,D14,Davanagere,13,10
SYN-PS-0074,D14,Davanagere,14,10
SYN-PS-0074,D14,Davanagere,15,12
SYN-PS-0074,D14,Davanagere,16,14
SYN-PS-0074,D14,Davanagere,17,16
SYN-PS-0074,D14,Davanagere,18,21
SYN-PS-0074,D14,Davanagere,19,22
SYN-PS-0074,D14,Davanagere,20,22
SYN-PS-0074,D14,Davanagere,21,21
SYN-PS-0074,D14,Davanagere,22,19
SYN-PS-0074,D14,Davanagere,23,17
SYN-PS-0075,D14,Davanagere,0,81
SYN-PS-0075,D14,Davanagere,1,72
SYN-PS-0075,D14,Davanagere,2,63
SYN-PS-0075,D14,Davanagere,3,45
SYN-PS-0075,D14,Davanagere,4,36
SYN-PS-0075,D14,Davanagere,5,27
SYN-PS-0075,D14,Davanagere,6,27
SYN-PS-0075,D14,Davanagere,7,36
SYN-PS-0075,D14,Davanagere,8,45
SYN-PS-0075,D14,Davanagere,9,54
SYN-PS-0075,D14,Davanagere,10,54
SYN-PS-0075,D14,Davanagere,11,54
SYN-PS-0075,D14,Davanagere,12,54
SYN-PS-0075,D14,Davanagere,13,53
SYN-PS-0075,D14,Davanagere,14,53
SYN-PS-0075,D14,Davanagere,15,62
SYN-PS-0075,D14,Davanagere,16,71
SYN-PS-0075,D14,Davanagere,17,80
SYN-PS-0075,D14,Davanagere,18,99
SYN-PS-0075,D14,Davanagere,19,108
SYN-PS-0075,D14,Davanagere,20,108
SYN-PS-0075,D14,Davanagere,21,99
SYN-PS-0075,D14,Davanagere,22,90
SYN-PS-0075,D14,Davanagere,23,81
SYN-PS-0076,D14,Davanagere,0,73
SYN-PS-0076,D14,Davanagere,1,65
SYN-PS-0076,D14,Davanagere,2,57
SYN-PS-0076,D14,Davanagere,3,41
SYN-PS-0076,D14,Davanagere,4,33
SYN-PS-0076,D14,Davanagere,5,25
SYN-PS-0076,D14,Davanagere,6,25
SYN-PS-0076,D14,Davanagere,7,32
SYN-PS-0076,D14,Davanagere,8,40
SYN-PS-0076,D14,Davanagere,9,48
SYN-PS-0076,D14,Davanagere,10,48
SYN-PS-0076,D14,Davanagere,11,48
SYN-PS-0076,D14,Davanagere,12,48
SYN-PS-0076,D14,Davanagere,13,48
SYN-PS-0076,D14,Davanagere,14,48
SYN-PS-0076,D14,Davanagere,15,56
SYN-PS-0076,D14,Davanagere,16,64
SYN-PS-0076,D14,Davanagere,17,72
SYN-PS-0076,D14,Davanagere,18,90
SYN-PS-0076,D14,Davanagere,19,98
SYN-PS-0076,D14,Davanagere,20,98
SYN-PS-0076,D14,Davanagere,21,90
SYN-PS-0076,D14,Davanagere,22,82
SYN-PS-0076,D14,Davanagere,23,73
SYN-PS-0077,D14,Davanagere,0,40
SYN-PS-0077,D14,Davanagere,1,36
SYN-PS-0077,D14,Davanagere,2,31
SYN-PS-0077,D14,Davanagere,3,23
SYN-PS-0077,D14,Davanagere,4,18
SYN-PS-0077,D14,Davanagere,5,13
SYN-PS-0077,D14,Davanagere,6,13
SYN-PS-0077,D14,Davanagere,7,17
SYN-PS-0077,D14,Davanagere,8,22
SYN-PS-0077,D14,Davanagere,9,26
SYN-PS-0077,D14,Davanagere,10,26
SYN-PS-0077,D14,Davanagere,11,26
SYN-PS-0077,D14,Davanagere,12,26
SYN-PS-0077,D14,Davanagere,13,26
SYN-PS-0077,D14,Davanagere,14,26
SYN-PS-0077,D14,Davanagere,15,30
SYN-PS-0077,D14,Davanagere,16,35
SYN-PS-0077,D14,Davanagere,17,39
SYN-PS-0077,D14,Davanagere,18,49
SYN-PS-0077,D14,Davanagere,19,53
SYN-PS-0077,D14,Davanagere,20,53
SYN-PS-0077,D14,Davanagere,21,49
SYN-PS-0077,D14,Davanagere,22,45
SYN-PS-0077,D14,Davanagere,23,40
SYN-PS-0078,D15,Shivamogga,0,71
SYN-PS-0078,D15,Shivamogga,1,63
SYN-PS-0078,D15,Shivamogga,2,54
SYN-PS-0078,D15,Shivamogga,3,39
SYN-PS-0078,D15,Shivamogga,4,31
SYN-PS-0078,D15,Shivamogga,5,23
SYN-PS-0078,D15,Shivamogga,6,23
SYN-PS-0078,D15,Shivamogga,7,31
SYN-PS-0078,D15,Shivamogga,8,39
SYN-PS-0078,D15,Shivamogga,9,47
SYN-PS-0078,D15,Shivamogga,10,47
SYN-PS-0078,D15,Shivamogga,11,47
SYN-PS-0078,D15,Shivamogga,12,47
SYN-PS-0078,D15,Shivamogga,13,47
SYN-PS-0078,D15,Shivamogga,14,47
SYN-PS-0078,D15,Shivamogga,15,54
SYN-PS-0078,D15,Shivamogga,16,62
SYN-PS-0078,D15,Shivamogga,17,70
SYN-PS-0078,D15,Shivamogga,18,87
SYN-PS-0078,D15,Shivamogga,19,95
SYN-PS-0078,D15,Shivamogga,20,95
SYN-PS-0078,D15,Shivamogga,21,87
SYN-PS-0078,D15,Shivamogga,22,79
SYN-PS-0078,D15,Shivamogga,23,71
SYN-PS-0079,D15,Shivamogga,0,111
SYN-PS-0079,D15,Shivamogga,1,99
SYN-PS-0079,D15,Shivamogga,2,87
SYN-PS-0079,D15,Shivamogga,3,62
SYN-PS-0079,D15,Shivamogga,4,50
SYN-PS-0079,D15,Shivamogga,5,37
SYN-PS-0079,D15,Shivamogga,6,37
SYN-PS-0079,D15,Shivamogga,7,49
SYN-PS-0079,D15,Shivamogga,8,61
SYN-PS-0079,D15,Shivamogga,9,73
SYN-PS-0079,D15,Shivamogga,10,73
SYN-PS-0079,D15,Shivamogga,11,73
SYN-PS-0079,D15,Shivamogga,12,73
SYN-PS-0079,D15,Shivamogga,13,73
SYN-PS-0079,D15,Shivamogga,14,73
SYN-PS-0079,D15,Shivamogga,15,86
SYN-PS-0079,D15,Shivamogga,16,98
SYN-PS-0079,D15,Shivamogga,17,110
SYN-PS-0079,D15,Shivamogga,18,136
SYN-PS-0079,D15,Shivamogga,19,148
SYN-PS-0079,D15,Shivamogga,20,148
SYN-PS-0079,D15,Shivamogga,21,136
SYN-PS-0079,D15,Shivamogga,22,124
SYN-PS-0079,D15,Shivamogga,23,111
SYN-PS-0080,D15,Shivamogga,0,87
SYN-PS-0080,D15,Shivamogga,1,77
SYN-PS-0080,D15,Shivamogga,2,68
SYN-PS-0080,D15,Shivamogga,3,49
SYN-PS-0080,D15,Shivamogga,4,39
SYN-PS-0080,D15,Shivamogga,5,29
SYN-PS-0080,D15,Shivamogga,6,28
SYN-PS-0080,D15,Shivamogga,7,38
SYN-PS-0080,D15,Shivamogga,8,48
SYN-PS-0080,D15,Shivamogga,9,57
SYN-PS-0080,D15,Shivamogga,10,57
SYN-PS-0080,D15,Shivamogga,11,57
SYN-PS-0080,D15,Shivamogga,12,57
SYN-PS-0080,D15,Shivamogga,13,57
SYN-PS-0080,D15,Shivamogga,14,57
SYN-PS-0080,D15,Shivamogga,15,67
SYN-PS-0080,D15,Shivamogga,16,76
SYN-PS-0080,D15,Shivamogga,17,86
SYN-PS-0080,D15,Shivamogga,18,106
SYN-PS-0080,D15,Shivamogga,19,116
SYN-PS-0080,D15,Shivamogga,20,116
SYN-PS-0080,D15,Shivamogga,21,106
SYN-PS-0080,D15,Shivamogga,22,97
SYN-PS-0080,D15,Shivamogga,23,87
SYN-PS-0081,D15,Shivamogga,0,12
SYN-PS-0081,D15,Shivamogga,1,11
SYN-PS-0081,D15,Shivamogga,2,10
SYN-PS-0081,D15,Shivamogga,3,7
SYN-PS-0081,D15,Shivamogga,4,6
SYN-PS-0081,D15,Shivamogga,5,4
SYN-PS-0081,D15,Shivamogga,6,4
SYN-PS-0081,D15,Shivamogga,7,6
SYN-PS-0081,D15,Shivamogga,8,7
SYN-PS-0081,D15,Shivamogga,9,7
SYN-PS-0081,D15,Shivamogga,10,7
SYN-PS-0081,D15,Shivamogga,11,7
SYN-PS-0081,D15,Shivamogga,12,7
SYN-PS-0081,D15,Shivamogga,13,7
SYN-PS-0081,D15,Shivamogga,14,7
SYN-PS-0081,D15,Shivamogga,15,9
SYN-PS-0081,D15,Shivamogga,16,10
SYN-PS-0081,D15,Shivamogga,17,11
SYN-PS-0081,D15,Shivamogga,18,15
SYN-PS-0081,D15,Shivamogga,19,16
SYN-PS-0081,D15,Shivamogga,20,16
SYN-PS-0081,D15,Shivamogga,21,15
SYN-PS-0081,D15,Shivamogga,22,14
SYN-PS-0081,D15,Shivamogga,23,12
SYN-PS-0082,D15,Shivamogga,0,50
SYN-PS-0082,D15,Shivamogga,1,45
SYN-PS-0082,D15,Shivamogga,2,39
SYN-PS-0082,D15,Shivamogga,3,28
SYN-PS-0082,D15,Shivamogga,4,22
SYN-PS-0082,D15,Shivamogga,5,16
SYN-PS-0082,D15,Shivamogga,6,16
SYN-PS-0082,D15,Shivamogga,7,22
SYN-PS-0082,D15,Shivamogga,8,27
SYN-PS-0082,D15,Shivamogga,9,33
SYN-PS-0082,D15,Shivamogga,10,33
SYN-PS-0082,D15,Shivamogga,11,33
SYN-PS-0082,D15,Shivamogga,12,33
SYN-PS-0082,D15,Shivamogga,13,33
SYN-PS-0082,D15,Shivamogga,14,33
SYN-PS-0082,D15,Shivamogga,15,38
SYN-PS-0082,D15,Shivamogga,16,44
SYN-PS-0082,D15,Shivamogga,17,49
SYN-PS-0082,D15,Shivamogga,18,61
SYN-PS-0082,D15,Shivamogga,19,67
SYN-PS-0082,D15,Shivamogga,20,67
SYN-PS-0082,D15,Shivamogga,21,61
SYN-PS-0082,D15,Shivamogga,22,56
SYN-PS-0082,D15,Shivamogga,23,50
SYN-PS-0083,D15,Shivamogga,0,35
SYN-PS-0083,D15,Shivamogga,1,31
SYN-PS-0083,D15,Shivamogga,2,27
SYN-PS-0083,D15,Shivamogga,3,20
SYN-PS-0083,D15,Shivamogga,4,15
SYN-PS-0083,D15,Shivamogga,5,11
SYN-PS-0083,D15,Shivamogga,6,11
SYN-PS-0083,D15,Shivamogga,7,15
SYN-PS-0083,D15,Shivamogga,8,19
SYN-PS-0083,D15,Shivamogga,9,23
SYN-PS-0083,D15,Shivamogga,10,23
SYN-PS-0083,D15,Shivamogga,11,23
SYN-PS-0083,D15,Shivamogga,12,23
SYN-PS-0083,D15,Shivamogga,13,23
SYN-PS-0083,D15,Shivamogga,14,23
SYN-PS-0083,D15,Shivamogga,15,26
SYN-PS-0083,D15,Shivamogga,16,30
SYN-PS-0083,D15,Shivamogga,17,34
SYN-PS-0083,D15,Shivamogga,18,43
SYN-PS-0083,D15,Shivamogga,19,47
SYN-PS-0083,D15,Shivamogga,20,47
SYN-PS-0083,D15,Shivamogga,21,43
SYN-PS-0083,D15,Shivamogga,22,39
SYN-PS-0083,D15,Shivamogga,23,35
SYN-PS-0084,D16,Haveri,0,49
SYN-PS-0084,D16,Haveri,1,44
SYN-PS-0084,D16,Haveri,2,38
SYN-PS-0084,D16,Haveri,3,26
SYN-PS-0084,D16,Haveri,4,21
SYN-PS-0084,D16,Haveri,5,16
SYN-PS-0084,D16,Haveri,6,16
SYN-PS-0084,D16,Haveri,7,21
SYN-PS-0084,D16,Haveri,8,26
SYN-PS-0084,D16,Haveri,9,32
SYN-PS-0084,D16,Haveri,10,32
SYN-PS-0084,D16,Haveri,11,32
SYN-PS-0084,D16,Haveri,12,32
SYN-PS-0084,D16,Haveri,13,32
SYN-PS-0084,D16,Haveri,14,32
SYN-PS-0084,D16,Haveri,15,37
SYN-PS-0084,D16,Haveri,16,43
SYN-PS-0084,D16,Haveri,17,48
SYN-PS-0084,D16,Haveri,18,60
SYN-PS-0084,D16,Haveri,19,65
SYN-PS-0084,D16,Haveri,20,65
SYN-PS-0084,D16,Haveri,21,60
SYN-PS-0084,D16,Haveri,22,54
SYN-PS-0084,D16,Haveri,23,49
SYN-PS-0085,D16,Haveri,0,87
SYN-PS-0085,D16,Haveri,1,78
SYN-PS-0085,D16,Haveri,2,68
SYN-PS-0085,D16,Haveri,3,49
SYN-PS-0085,D16,Haveri,4,39
SYN-PS-0085,D16,Haveri,5,29
SYN-PS-0085,D16,Haveri,6,29
SYN-PS-0085,D16,Haveri,7,39
SYN-PS-0085,D16,Haveri,8,49
SYN-PS-0085,D16,Haveri,9,58
SYN-PS-0085,D16,Haveri,10,58
SYN-PS-0085,D16,Haveri,11,57
SYN-PS-0085,D16,Haveri,12,57
SYN-PS-0085,D16,Haveri,13,57
SYN-PS-0085,D16,Haveri,14,57
SYN-PS-0085,D16,Haveri,15,67
SYN-PS-0085,D16,Haveri,16,77
SYN-PS-0085,D16,Haveri,17,86
SYN-PS-0085,D16,Haveri,18,107
SYN-PS-0085,D16,Haveri,19,116
SYN-PS-0085,D16,Haveri,20,116
SYN-PS-0085,D16,Haveri,21,107
SYN-PS-0085,D16,Haveri,22,97
SYN-PS-0085,D16,Haveri,23,87
SYN-PS-0086,D16,Haveri,0,11
SYN-PS-0086,D16,Haveri,1,10
SYN-PS-0086,D16,Haveri,2,9
SYN-PS-0086,D16,Haveri,3,7
SYN-PS-0086,D16,Haveri,4,5
SYN-PS-0086,D16,Haveri,5,4
SYN-PS-0086,D16,Haveri,6,3
SYN-PS-0086,D16,Haveri,7,4
SYN-PS-0086,D16,Haveri,8,6
SYN-PS-0086,D16,Haveri,9,7
SYN-PS-0086,D16,Haveri,10,7
SYN-PS-0086,D16,Haveri,11,7
SYN-PS-0086,D16,Haveri,12,7
SYN-PS-0086,D16,Haveri,13,7
SYN-PS-0086,D16,Haveri,14,7
SYN-PS-0086,D16,Haveri,15,8
SYN-PS-0086,D16,Haveri,16,9
SYN-PS-0086,D16,Haveri,17,10
SYN-PS-0086,D16,Haveri,18,14
SYN-PS-0086,D16,Haveri,19,15
SYN-PS-0086,D16,Haveri,20,15
SYN-PS-0086,D16,Haveri,21,14
SYN-PS-0086,D16,Haveri,22,13
SYN-PS-0086,D16,Haveri,23,11
SYN-PS-0087,D16,Haveri,0,39
SYN-PS-0087,D16,Haveri,1,34
SYN-PS-0087,D16,Haveri,2,30
SYN-PS-0087,D16,Haveri,3,21
SYN-PS-0087,D16,Haveri,4,17
SYN-PS-0087,D16,Haveri,5,13
SYN-PS-0087,D16,Haveri,6,13
SYN-PS-0087,D16,Haveri,7,17
SYN-PS-0087,D16,Haveri,8,21
SYN-PS-0087,D16,Haveri,9,26
SYN-PS-0087,D16,Haveri,10,26
SYN-PS-0087,D16,Haveri,11,26
SYN-PS-0087,D16,Haveri,12,26
SYN-PS-0087,D16,Haveri,13,26
SYN-PS-0087,D16,Haveri,14,26
SYN-PS-0087,D16,Haveri,15,30
SYN-PS-0087,D16,Haveri,16,34
SYN-PS-0087,D16,Haveri,17,39
SYN-PS-0087,D16,Haveri,18,48
SYN-PS-0087,D16,Haveri,19,53
SYN-PS-0087,D16,Haveri,20,53
SYN-PS-0087,D16,Haveri,21,48
SYN-PS-0087,D16,Haveri,22,44
SYN-PS-0087,D16,Haveri,23,40
SYN-PS-0088,D17,Dakshina Kannada,0,30
SYN-PS-0088,D17,Dakshina Kannada,1,27
SYN-PS-0088,D17,Dakshina Kannada,2,24
SYN-PS-0088,D17,Dakshina Kannada,3,17
SYN-PS-0088,D17,Dakshina Kannada,4,14
SYN-PS-0088,D17,Dakshina Kannada,5,10
SYN-PS-0088,D17,Dakshina Kannada,6,10
SYN-PS-0088,D17,Dakshina Kannada,7,14
SYN-PS-0088,D17,Dakshina Kannada,8,16
SYN-PS-0088,D17,Dakshina Kannada,9,19
SYN-PS-0088,D17,Dakshina Kannada,10,19
SYN-PS-0088,D17,Dakshina Kannada,11,19
SYN-PS-0088,D17,Dakshina Kannada,12,19
SYN-PS-0088,D17,Dakshina Kannada,13,19
SYN-PS-0088,D17,Dakshina Kannada,14,19
SYN-PS-0088,D17,Dakshina Kannada,15,23
SYN-PS-0088,D17,Dakshina Kannada,16,26
SYN-PS-0088,D17,Dakshina Kannada,17,29
SYN-PS-0088,D17,Dakshina Kannada,18,37
SYN-PS-0088,D17,Dakshina Kannada,19,40
SYN-PS-0088,D17,Dakshina Kannada,20,40
SYN-PS-0088,D17,Dakshina Kannada,21,37
SYN-PS-0088,D17,Dakshina Kannada,22,34
SYN-PS-0088,D17,Dakshina Kannada,23,30
SYN-PS-0089,D17,Dakshina Kannada,0,16
SYN-PS-0089,D17,Dakshina Kannada,1,15
SYN-PS-0089,D17,Dakshina Kannada,2,13
SYN-PS-0089,D17,Dakshina Kannada,3,9
SYN-PS-0089,D17,Dakshina Kannada,4,8
SYN-PS-0089,D17,Dakshina Kannada,5,6
SYN-PS-0089,D17,Dakshina Kannada,6,6
SYN-PS-0089,D17,Dakshina Kannada,7,7
SYN-PS-0089,D17,Dakshina Kannada,8,8
SYN-PS-0089,D17,Dakshina Kannada,9,10
SYN-PS-0089,D17,Dakshina Kannada,10,10
SYN-PS-0089,D17,Dakshina Kannada,11,10
SYN-PS-0089,D17,Dakshina Kannada,12,10
SYN-PS-0089,D17,Dakshina Kannada,13,10
SYN-PS-0089,D17,Dakshina Kannada,14,10
SYN-PS-0089,D17,Dakshina Kannada,15,12
SYN-PS-0089,D17,Dakshina Kannada,16,14
SYN-PS-0089,D17,Dakshina Kannada,17,15
SYN-PS-0089,D17,Dakshina Kannada,18,20
SYN-PS-0089,D17,Dakshina Kannada,19,22
SYN-PS-0089,D17,Dakshina Kannada,20,22
SYN-PS-0089,D17,Dakshina Kannada,21,20
SYN-PS-0089,D17,Dakshina Kannada,22,18
SYN-PS-0089,D17,Dakshina Kannada,23,16
SYN-PS-0090,D17,Dakshina Kannada,0,35
SYN-PS-0090,D17,Dakshina Kannada,1,31
SYN-PS-0090,D17,Dakshina Kannada,2,26
SYN-PS-0090,D17,Dakshina Kannada,3,19
SYN-PS-0090,D17,Dakshina Kannada,4,15
SYN-PS-0090,D17,Dakshina Kannada,5,11
SYN-PS-0090,D17,Dakshina Kannada,6,11
SYN-PS-0090,D17,Dakshina Kannada,7,15
SYN-PS-0090,D17,Dakshina Kannada,8,19
SYN-PS-0090,D17,Dakshina Kannada,9,23
SYN-PS-0090,D17,Dakshina Kannada,10,23
SYN-PS-0090,D17,Dakshina Kannada,11,23
SYN-PS-0090,D17,Dakshina Kannada,12,23
SYN-PS-0090,D17,Dakshina Kannada,13,23
SYN-PS-0090,D17,Dakshina Kannada,14,23
SYN-PS-0090,D17,Dakshina Kannada,15,26
SYN-PS-0090,D17,Dakshina Kannada,16,30
SYN-PS-0090,D17,Dakshina Kannada,17,34
SYN-PS-0090,D17,Dakshina Kannada,18,43
SYN-PS-0090,D17,Dakshina Kannada,19,47
SYN-PS-0090,D17,Dakshina Kannada,20,47
SYN-PS-0090,D17,Dakshina Kannada,21,43
SYN-PS-0090,D17,Dakshina Kannada,22,39
SYN-PS-0090,D17,Dakshina Kannada,23,35
SYN-PS-0091,D17,Dakshina Kannada,0,36
SYN-PS-0091,D17,Dakshina Kannada,1,32
SYN-PS-0091,D17,Dakshina Kannada,2,28
SYN-PS-0091,D17,Dakshina Kannada,3,20
SYN-PS-0091,D17,Dakshina Kannada,4,16
SYN-PS-0091,D17,Dakshina Kannada,5,12
SYN-PS-0091,D17,Dakshina Kannada,6,12
SYN-PS-0091,D17,Dakshina Kannada,7,16
SYN-PS-0091,D17,Dakshina Kannada,8,20
SYN-PS-0091,D17,Dakshina Kannada,9,24
SYN-PS-0091,D17,Dakshina Kannada,10,24
SYN-PS-0091,D17,Dakshina Kannada,11,24
SYN-PS-0091,D17,Dakshina Kannada,12,24
SYN-PS-0091,D17,Dakshina Kannada,13,24
SYN-PS-0091,D17,Dakshina Kannada,14,24
SYN-PS-0091,D17,Dakshina Kannada,15,28
SYN-PS-0091,D17,Dakshina Kannada,16,31
SYN-PS-0091,D17,Dakshina Kannada,17,35
SYN-PS-0091,D17,Dakshina Kannada,18,44
SYN-PS-0091,D17,Dakshina Kannada,19,48
SYN-PS-0091,D17,Dakshina Kannada,20,48
SYN-PS-0091,D17,Dakshina Kannada,21,44
SYN-PS-0091,D17,Dakshina Kannada,22,40
SYN-PS-0091,D17,Dakshina Kannada,23,36
SYN-PS-0092,D18,Udupi,0,59
SYN-PS-0092,D18,Udupi,1,52
SYN-PS-0092,D18,Udupi,2,46
SYN-PS-0092,D18,Udupi,3,33
SYN-PS-0092,D18,Udupi,4,26
SYN-PS-0092,D18,Udupi,5,20
SYN-PS-0092,D18,Udupi,6,19
SYN-PS-0092,D18,Udupi,7,25
SYN-PS-0092,D18,Udupi,8,32
SYN-PS-0092,D18,Udupi,9,38
SYN-PS-0092,D18,Udupi,10,38
SYN-PS-0092,D18,Udupi,11,38
SYN-PS-0092,D18,Udupi,12,38
SYN-PS-0092,D18,Udupi,13,38
SYN-PS-0092,D18,Udupi,14,38
SYN-PS-0092,D18,Udupi,15,45
SYN-PS-0092,D18,Udupi,16,51
SYN-PS-0092,D18,Udupi,17,58
SYN-PS-0092,D18,Udupi,18,72
SYN-PS-0092,D18,Udupi,19,78
SYN-PS-0092,D18,Udupi,20,78
SYN-PS-0092,D18,Udupi,21,72
SYN-PS-0092,D18,Udupi,22,65
SYN-PS-0092,D18,Udupi,23,59
SYN-PS-0093,D18,Udupi,0,45
SYN-PS-0093,D18,Udupi,1,40
SYN-PS-0093,D18,Udupi,2,35
SYN-PS-0093,D18,Udupi,3,25
SYN-PS-0093,D18,Udupi,4,20
SYN-PS-0093,D18,Udupi,5,15
SYN-PS-0093,D18,Udupi,6,14
SYN-PS-0093,D18,Udupi,7,19
SYN-PS-0093,D18,Udupi,8,24
SYN-PS-0093,D18,Udupi,9,29
SYN-PS-0093,D18,Udupi,10,29
SYN-PS-0093,D18,Udupi,11,29
SYN-PS-0093,D18,Udupi,12,29
SYN-PS-0093,D18,Udupi,13,29
SYN-PS-0093,D18,Udupi,14,29
SYN-PS-0093,D18,Udupi,15,34
SYN-PS-0093,D18,Udupi,16,39
SYN-PS-0093,D18,Udupi,17,44
SYN-PS-0093,D18,Udupi,18,55
SYN-PS-0093,D18,Udupi,19,60
SYN-PS-0093,D18,Udupi,20,60
SYN-PS-0093,D18,Udupi,21,55
SYN-PS-0093,D18,Udupi,22,50
SYN-PS-0093,D18,Udupi,23,45
SYN-PS-0094,D18,Udupi,0,9
SYN-PS-0094,D18,Udupi,1,8
SYN-PS-0094,D18,Udupi,2,7
SYN-PS-0094,D18,Udupi,3,5
SYN-PS-0094,D18,Udupi,4,4
SYN-PS-0094,D18,Udupi,5,3
SYN-PS-0094,D18,Udupi,6,3
SYN-PS-0094,D18,Udupi,7,4
SYN-PS-0094,D18,Udupi,8,5
SYN-PS-0094,D18,Udupi,9,6
SYN-PS-0094,D18,Udupi,10,6
SYN-PS-0094,D18,Udupi,11,6
SYN-PS-0094,D18,Udupi,12,6
SYN-PS-0094,D18,Udupi,13,6
SYN-PS-0094,D18,Udupi,14,6
SYN-PS-0094,D18,Udupi,15,6
SYN-PS-0094,D18,Udupi,16,7
SYN-PS-0094,D18,Udupi,17,8
SYN-PS-0094,D18,Udupi,18,11
SYN-PS-0094,D18,Udupi,19,12
SYN-PS-0094,D18,Udupi,20,12
SYN-PS-0094,D18,Udupi,21,11
SYN-PS-0094,D18,Udupi,22,10
SYN-PS-0094,D18,Udupi,23,9
SYN-PS-0095,D18,Udupi,0,45
SYN-PS-0095,D18,Udupi,1,40
SYN-PS-0095,D18,Udupi,2,35
SYN-PS-0095,D18,Udupi,3,25
SYN-PS-0095,D18,Udupi,4,20
SYN-PS-0095,D18,Udupi,5,15
SYN-PS-0095,D18,Udupi,6,15
SYN-PS-0095,D18,Udupi,7,20
SYN-PS-0095,D18,Udupi,8,25
SYN-PS-0095,D18,Udupi,9,30
SYN-PS-0095,D18,Udupi,10,30
SYN-PS-0095,D18,Udupi,11,30
SYN-PS-0095,D18,Udupi,12,30
SYN-PS-0095,D18,Udupi,13,29
SYN-PS-0095,D18,Udupi,14,29
SYN-PS-0095,D18,Udupi,15,34
SYN-PS-0095,D18,Udupi,16,39
SYN-PS-0095,D18,Udupi,17,44
SYN-PS-0095,D18,Udupi,18,55
SYN-PS-0095,D18,Udupi,19,60
SYN-PS-0095,D18,Udupi,20,60
SYN-PS-0095,D18,Udupi,21,55
SYN-PS-0095,D18,Udupi,22,50
SYN-PS-0095,D18,Udupi,23,45
SYN-PS-0096,D19,Chikkamagaluru,0,51
